HEHOUSUT,HWHHWGT,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,53797397,1,15,3,4,46,0,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,66248608,1,13,2,1,38,1,1,0,6,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,48846982,1,11,1,7,77,0,1,0,1,0,2,1,-1,20,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,72219761,1,13,1,6,44,0,1,0,6,0,2,1,-1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,56293862,1,16,4,1,48,1,1,0,6,1,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,59417227,1,5,1,7,61,0,1,0,4,0,2,1,-1,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,58232362,1,16,4,1,58,1,1,0,4,0,2,1,-1,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,61535234,1,16,2,4,47,0,1,0,4,0,2,1,-1,40,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,93889696,1,15,5,1,57,1,1,0,5,0,2,1,-1,45,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,60911390,0,11,2,1,59,1,1,0,1,0,2,1,-1,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,52143527,0,11,2,4,70,0,1,0,2,0,2,1,-1,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,96474719,0,16,3,1,49,1,1,0,6,0,2,1,-1,50,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
0,60971782,0,13,2,1,67,1,1,0,4,0,2,1,-1,40,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
0,62067950,0,9,1,7,67,0,1,0,4,0,2,1,-1,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63229456,0,14,2,1,48,1,1,0,4,1,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
0,63229456,0,16,1,7,47,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,68076319,0,12,3,4,49,0,1,0,3,0,2,1,-1,36,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,87051196,0,12,5,1,29,1,1,0,6,1,2,1,-1,60,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,69296431,0,14,4,1,33,1,1,0,4,0,2,1,-1,40,0,2,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,60395960,0,11,1,7,60,0,1,0,4,0,2,1,-1,32,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,52143527,0,13,5,1,71,1,1,0,4,0,2,1,-1,40,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,94158069,1,15,3,3,39,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
0,72201653,1,12,5,3,22,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,85577760,1,13,4,4,44,0,1,0,3,0,2,1,-1,35,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,60686947,1,14,3,3,46,0,1,0,6,0,2,1,-1,50,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,41471089,1,15,3,1,80,1,1,0,4,0,2,1,-1,46,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,62861941,1,9,4,4,44,0,1,0,5,0,2,1,-1,36,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,55598418,1,15,2,6,66,0,1,0,5,0,2,1,-1,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,48042465,1,7,1,7,74,0,1,0,1,0,2,1,-1,14,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,64216781,1,14,5,1,37,1,1,0,4,0,2,1,-1,-1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65758568,1,15,1,6,61,0,1,0,6,0,2,1,-1,70,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,56739667,1,16,3,1,60,1,1,0,5,0,2,1,-1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,56795923,1,11,1,7,68,0,1,0,4,0,2,1,-1,72,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,69352285,1,16,4,1,47,1,0,20,6,1,2,1,-1,-1,0,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,49439276,1,16,2,1,60,1,1,0,1,0,2,1,-1,5,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,91800003,1,10,1,7,28,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
0,49439276,1,11,1,7,55,0,1,0,6,0,2,1,-1,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,64314753,1,16,2,3,59,0,1,0,4,0,2,1,-1,40,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,20443904,1,11,2,1,26,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,22741703,1,3,1,7,18,0,1,0,1,0,2,1,-1,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,23181218,1,16,3,1,53,1,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17170177,1,14,1,7,51,0,1,0,6,1,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18453172,1,16,3,4,61,0,1,0,4,0,1,2,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,19315326,1,15,3,3,26,0,1,0,3,0,2,1,-1,23,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15806167,1,15,6,1,54,1,1,0,4,0,2,1,-1,40,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,22053588,1,12,2,1,26,1,1,0,4,1,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,21798530,1,7,3,6,20,0,1,0,1,0,2,1,-1,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17603281,1,16,4,1,55,1,0,17,4,0,2,1,-1,45,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15982071,1,15,4,1,41,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16095093,1,15,2,1,55,1,1,0,3,0,2,1,-1,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18080759,1,16,2,1,58,1,1,0,4,0,2,1,-1,40,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18424069,1,16,2,1,71,1,1,0,1,1,2,1,-1,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,20570873,1,11,2,1,49,1,1,0,4,0,2,1,-1,40,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,22410564,1,9,2,1,39,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15386388,1,14,7,1,44,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17069809,1,13,1,6,57,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,20218892,1,11,2,1,28,1,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18629106,1,4,1,7,67,0,1,0,1,1,2,1,-1,10,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,20218892,1,6,3,4,27,0,1,0,1,0,1,2,-1,-1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17041499,1,14,2,1,64,1,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18080759,1,14,2,1,61,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15386388,1,16,6,1,43,1,1,0,1,0,2,1,-1,15,0,3,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15806167,1,13,3,4,38,0,1,0,4,0,2,1,-1,40,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16829899,1,12,1,6,48,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15931752,1,4,3,4,73,0,1,0,2,0,2,1,-1,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15267715,1,15,5,1,55,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,14054838,1,11,4,1,38,1,1,0,2,0,2,1,-1,33,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18291613,1,16,4,1,46,1,1,0,4,0,2,1,-1,20,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16227956,1,16,3,1,60,1,1,0,4,0,2,1,-1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16989296,1,13,2,1,59,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17437662,1,16,5,1,50,1,0,15,4,1,2,1,-1,20,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,13636275,1,14,4,1,80,1,1,0,4,0,1,2,-1,49,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16256326,1,15,4,4,59,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17178366,1,15,6,1,48,1,1,0,3,0,2,1,-1,38,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,14471023,1,15,6,1,36,1,1,0,5,0,2,1,-1,44,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,13833830,1,13,3,1,43,1,1,0,1,0,2,1,-1,22,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,20146605,1,16,6,1,39,1,1,0,5,0,2,1,-1,45,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,17245738,1,13,3,1,55,1,0,18,4,0,2,1,-1,45,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16989296,1,14,3,4,48,0,1,0,4,0,2,1,-1,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,16989296,1,16,4,1,51,1,1,0,4,1,1,2,-1,45,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,18922001,1,11,2,1,27,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
1,15267715,1,15,2,1,53,1,1,0,4,1,1,4,-1,37,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3205958.0,29150.110752688168,1.0,58.42811319738775,35.0
