HEHOUSUT,HWHHWGT,GESTFIPS,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,72960030,48,1,14,2,3,60,0,1,0,4,0,2,1,-1,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,53465226,48,1,12,3,1,66,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,61132472,48,1,1,2,3,54,0,1,0,2,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,92340200,48,1,13,4,1,50,1,1,0,3,1,2,1,1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,68466007,48,1,14,3,4,40,0,0,23,4,0,2,1,-1,40,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,59188570,48,1,12,2,4,52,0,1,0,1,1,1,2,-1,21,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65862646,48,1,16,3,1,48,1,1,0,5,0,2,1,-1,45,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,69659007,48,1,15,4,1,48,1,1,0,4,0,2,1,-1,40,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,52421452,48,1,10,2,3,72,0,1,0,1,0,2,1,-1,15,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,54018000,48,1,7,4,1,49,1,1,0,6,0,2,1,-1,50,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,218350305,48,1,13,1,7,24,0,1,0,4,0,2,1,-1,42,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,66588122,48,1,15,5,1,41,1,1,0,2,0,2,1,-1,25,0,3,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,68466007,48,1,11,1,7,40,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67332997,48,1,14,1,6,46,0,1,0,4,0,2,1,-1,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,101306052,48,1,7,1,6,39,0,0,18,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65092199,48,1,6,1,7,61,0,1,0,1,0,2,1,-1,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,94437510,48,1,12,5,1,46,1,1,0,6,0,2,1,-1,50,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,91937878,48,1,11,1,6,23,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65486189,48,1,8,2,6,49,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,62777957,48,1,13,4,1,72,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,61497796,48,1,14,3,4,65,0,1,0,5,1,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,76225879,48,1,13,3,3,34,0,1,0,3,0,2,1,1,-1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,97981491,48,1,9,1,6,44,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,79553908,48,1,16,4,1,34,1,0,18,4,0,2,1,-1,40,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,68202566,48,1,7,2,4,57,0,0,11,3,0,2,1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,53465226,48,1,11,4,1,66,1,1,0,5,1,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65676054,48,1,16,5,1,45,1,0,16,4,0,2,1,-1,40,0,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,97948082,48,1,8,4,1,44,1,0,12,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,101069344,48,1,11,1,6,34,0,1,0,6,0,2,1,-1,70,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,70333932,48,1,15,3,1,44,1,1,0,4,1,2,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,59782980,48,1,15,4,1,51,1,1,0,4,1,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,101306052,48,1,15,2,1,38,1,0,10,4,0,2,1,-1,40,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,62327503,48,1,14,1,7,58,0,1,0,6,1,2,1,-1,50,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,64445000,48,1,11,1,7,56,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,104999877,48,1,12,2,1,32,1,1,0,4,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,105334773,48,1,13,3,3,29,0,1,0,4,0,2,1,-1,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,97643857,48,1,15,6,1,43,1,1,0,4,1,2,1,-1,25,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,111818150,48,1,15,2,7,24,0,0,17,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67256844,48,1,14,4,1,42,1,1,0,4,1,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,138740995,48,1,15,5,3,37,0,1,0,4,0,2,1,-1,40,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,80240656,48,1,10,2,6,26,0,1,0,4,0,2,1,-1,40,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,70354726,48,1,15,1,7,30,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,54583477,48,1,9,1,7,51,0,1,0,5,0,2,1,-1,43,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,69655203,48,1,16,2,1,31,1,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67524441,48,1,15,2,1,62,1,1,0,2,0,2,1,-1,25,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,69091780,48,1,16,2,1,37,1,1,0,5,0,2,1,-1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,66331907,48,1,4,2,7,55,0,1,0,1,0,2,1,-1,17,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,115747425,48,1,11,4,4,31,0,1,0,4,0,2,1,-1,40,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67443328,48,1,14,4,1,39,1,0,17,4,1,2,1,-1,40,0,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,58016426,48,1,16,2,1,68,1,1,0,4,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,64148770,48,1,14,2,1,68,1,1,0,1,0,2,1,-1,2,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,68404814,48,1,16,2,1,36,1,1,0,4,1,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,73290107,48,1,13,4,1,66,1,1,0,5,0,2,1,-1,44,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,75199931,48,1,15,5,7,44,0,0,6,3,1,1,2,-1,66,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65092199,48,1,12,2,7,62,0,1,0,4,0,2,1,-1,40,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,75870419,48,1,16,2,6,43,0,1,0,6,1,2,1,-1,10,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,66524082,48,1,15,7,1,50,1,1,0,6,1,2,1,-1,15,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,109159842,48,1,16,4,1,45,1,0,5,4,0,2,1,-1,40,0,2,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,83238489,48,1,11,5,1,53,1,0,12,6,0,2,1,-1,55,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,66998056,48,1,7,1,7,57,0,0,23,4,0,1,2,-1,58,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67256844,48,1,16,2,1,45,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,55299668,48,1,14,2,1,53,1,1,0,4,1,2,1,-1,20,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,57061090,48,1,13,1,6,67,0,1,0,5,1,2,1,-1,30,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63331527,48,1,15,7,1,47,1,1,0,5,0,2,1,-1,45,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,61535234,48,1,16,4,1,45,1,1,0,4,0,2,1,-1,24,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65059371,48,1,15,4,1,35,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,65171627,48,1,16,3,1,48,1,1,0,6,0,2,1,-1,45,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63674234,48,1,6,2,4,58,0,1,0,4,0,2,1,-1,40,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,60404851,48,1,13,2,1,78,1,1,0,1,1,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,58082368,48,1,13,2,4,65,0,1,0,6,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63331527,48,1,15,3,4,44,0,1,0,6,0,2,1,-1,55,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63331527,48,1,14,2,1,44,1,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,76710142,48,1,11,2,6,26,0,1,0,3,0,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,56906401,48,1,16,3,1,50,1,1,0,4,0,2,1,-1,32,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,63674234,48,1,10,2,1,65,1,0,12,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,73587913,48,1,15,4,1,39,1,0,20,5,1,2,1,-1,45,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,74388631,48,1,16,5,1,36,1,1,0,4,0,2,1,-1,10,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,78380435,48,1,15,3,1,51,1,1,0,6,1,2,1,-1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,67439645,48,1,15,2,1,33,1,1,0,4,1,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,94911320,48,1,16,6,1,41,1,1,0,4,0,2,1,-1,40,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
1,61062122,48,1,16,2,1,70,1,1,0,5,1,2,1,-1,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28995881.0,289863.1516129032,1.0,52.15623775440203,101.0
